Date,Open,High,Low,Close,Volume,Adj Close
2010-12-31,93.43,94.150002,93.410004,93.82,674300,84.97451
2010-12-30,93.360001,93.489998,93.040001,93.349998,529800,84.548821
2010-12-29,92.610001,93.699997,92.470001,93.540001,1362200,84.72091
2010-12-28,93.32,93.370003,92.50,92.50,955200,83.778962
2010-12-27,93.370003,93.769997,93.120003,93.730003,407100,84.668378
2010-12-23,93.540001,93.540001,93.239998,93.370003,540600,84.343181
2010-12-22,93.910004,93.949997,93.57,93.699997,308900,84.641272
2010-12-21,93.919998,93.970001,93.470001,93.959999,848500,84.876138
2010-12-20,94.120003,94.360001,93.550003,93.760002,804000,84.695476
2010-12-17,93.199997,93.870003,93.120003,93.769997,1361700,84.704505
2010-12-16,92.459999,92.989998,92.059998,92.970001,1351000,83.981851
2010-12-15,93.040001,93.209999,92.099998,92.419998,1871900,83.485021
2010-12-14,93.400002,93.620003,92.50,92.800003,1878500,83.828288
2010-12-13,93.349998,94.059998,93.209999,93.790001,1323400,84.722575
2010-12-10,93.980003,94.089996,93.489998,93.489998,1002400,84.451576
2010-12-09,94.330002,94.510002,93.900002,94.290001,1664700,85.174236
2010-12-08,94.25,94.290001,93.43,94.089996,2155300,84.993568
2010-12-07,95.650002,95.739998,94.669998,94.900002,1335700,85.725263
2010-12-06,96.360001,96.510002,96.169998,96.50,902000,87.170577
2010-12-03,96.50,96.540001,95.800003,95.900002,374500,86.628585
2010-12-02,96.07,96.349998,95.870003,95.889999,983500,86.61955
2010-12-01,96.410004,96.68,96.080002,96.129997,1967700,86.836345
2010-11-30,98.010002,98.029999,97.559998,97.650002,874200,87.993503
2010-11-29,97.550003,97.610001,97.300003,97.480003,527800,87.840316
2010-11-26,97.110001,97.279999,97.019997,97.269997,210100,87.651076
2010-11-24,97.489998,97.540001,96.779999,96.849998,1112700,87.272611
2010-11-23,98.089996,98.230003,97.790001,97.900002,659400,88.218781
2010-11-22,97.480003,97.709999,97.370003,97.699997,495400,88.038554
2010-11-19,96.970001,97.190002,96.919998,97.18,530600,87.569979
2010-11-18,96.959999,97.050003,96.599998,96.980003,2968200,87.38976
2010-11-17,97.519997,97.769997,97.089996,97.209999,580200,87.597012
2010-11-16,97.199997,97.540001,96.650002,97.489998,954600,87.849322
2010-11-15,97.459999,97.730003,96.760002,96.769997,1174200,87.200521
2010-11-12,98.610001,98.800003,98.019997,98.029999,2041400,88.335923
2010-11-11,99.019997,99.07,98.580002,98.849998,403500,89.074833
2010-11-10,98.650002,99.040001,98.059998,98.959999,1298900,89.173956
