Date,Open,High,Low,Close,Volume,Adj Close
2009-12-31,88.589996,88.959999,88.290001,88.599998,304300,77.7018
2009-12-30,88.919998,89.059998,88.809998,89.029999,473100,78.078909
2009-12-29,88.739998,88.93,88.629997,88.870003,428800,77.938593
2009-12-28,88.949997,88.970001,88.790001,88.800003,1181400,77.733374
2009-12-24,89.300003,89.360001,89.040001,89.040001,160200,77.943463
2009-12-23,89.57,89.779999,89.349998,89.360001,351400,78.223583
2009-12-22,89.550003,89.589996,89.330002,89.400002,366700,78.258599
2009-12-21,90.32,90.330002,89.75,89.800003,609900,78.60875
2009-12-18,90.980003,91.129997,90.699997,90.730003,517600,79.42285
2009-12-17,90.900002,91.18,90.730003,91.18,468800,79.816766
2009-12-16,90.540001,90.699997,90.279999,90.379997,761500,79.116463
2009-12-15,90.309998,90.470001,90.199997,90.379997,326000,79.116463
2009-12-14,90.739998,90.860001,90.629997,90.669998,195200,79.370323
2009-12-11,90.809998,90.809998,90.480003,90.669998,454000,79.370323
2009-12-10,91.25,91.279999,90.849998,91.120003,423200,79.764246
2009-12-09,91.650002,91.800003,91.370003,91.43,721800,80.03561
2009-12-08,91.739998,91.879997,91.50,91.610001,502200,80.193178
2009-12-07,91.059998,91.370003,91.040001,91.290001,399100,79.913058
2009-12-04,90.959999,91.139999,90.790001,91.040001,756700,79.694214
2009-12-03,91.599998,91.779999,91.57,91.720001,463500,80.28947
2009-12-02,92.260002,92.410004,92.019997,92.150002,463800,80.665882
2009-12-01,92.610001,92.660004,92.300003,92.339996,529600,80.832199
2009-11-30,92.879997,93.120003,92.720001,93.059998,404100,81.280391
2009-11-27,92.900002,93.00,92.730003,92.910004,412200,81.149383
2009-11-25,92.110001,92.540001,91.980003,92.489998,431200,80.782542
2009-11-24,91.900002,92.260002,91.800003,92.18,753800,80.511784
2009-11-23,91.610001,91.75,91.459999,91.709999,505100,80.101276
2009-11-20,91.900002,91.980003,91.699997,91.839996,304200,80.214818
2009-11-19,91.860001,92.089996,91.769997,91.849998,378200,80.223555
2009-11-18,91.82,91.910004,91.620003,91.739998,285300,80.127478
2009-11-17,91.699997,92.029999,91.599998,91.970001,506000,80.328367
2009-11-16,91.459999,91.889999,91.370003,91.769997,514800,80.153679
2009-11-13,91.199997,91.300003,91.07,91.279999,229300,79.725706
