Date,Open,High,Low,Close,Volume,Adj Close
2009-12-31,112.769997,112.800003,111.389999,111.440002,90637900,99.237224
2009-12-30,112.230003,112.650002,112.169998,112.519997,73138400,100.198957
2009-12-29,113.010002,113.029999,112.550003,112.559998,80572500,100.234578
2009-12-28,112.900002,112.989998,112.32,112.720001,87508500,100.377061
2009-12-24,112.190002,112.599998,112.00,112.480003,39677500,100.163343
2009-12-23,112.00,112.110001,111.50,111.949997,111783100,99.691373
2009-12-22,111.57,111.970001,111.43,111.730003,91707500,99.495469
2009-12-21,110.760002,111.699997,110.760002,111.330002,118039600,99.139268
2009-12-18,110.199997,110.300003,109.279999,110.209999,174591200,98.141907
2009-12-17,110.720001,110.93,110.080002,110.18,183390100,97.5898
2009-12-16,111.800003,112.129997,111.269997,111.519997,155358200,98.776676
2009-12-15,111.459999,111.919998,111.00,111.349998,120408800,98.626104
2009-12-14,111.870003,112.00,111.129997,111.870003,107141500,99.086687
2009-12-11,111.110001,111.360001,110.610001,111.110001,124854000,98.41353
2009-12-10,110.699997,111.120003,110.449997,110.639999,138014600,97.997236
2009-12-09,109.580002,110.18,109.019997,110.019997,155063400,97.44808
2009-12-08,110.040001,110.769997,109.269997,109.610001,169863700,97.084934
2009-12-07,110.910004,111.529999,110.489998,110.839996,127973800,98.174379
2009-12-04,111.839996,112.379997,110.040001,111.010002,274907800,98.324958
2009-12-03,111.550003,112.18,110.290001,110.379997,167324900,97.766944
2009-12-02,111.279999,112.010002,110.919998,111.25,132315100,98.537532
2009-12-01,110.919998,111.660004,110.730003,111.300003,159613700,98.581821
2009-11-30,109.480003,110.199997,108.120003,109.940002,160874800,97.377227
2009-11-27,108.400002,110.32,108.290001,109.57,126001800,97.049504
2009-11-25,111.169998,111.50,110.82,111.379997,109564800,98.652674
2009-11-24,111.00,111.199997,110.010002,110.989998,138420100,98.30724
2009-11-23,110.720001,111.739998,110.599998,110.82,148010200,98.156668
2009-11-20,109.25,109.760002,109.010002,109.43,134196000,96.925502
2009-11-19,110.510002,111.309998,109.129997,109.82,208734600,97.270937
2009-11-18,111.260002,111.43,110.57,111.269997,156486800,98.555244
2009-11-17,110.919998,111.389999,110.50,111.339996,147134100,98.617244
2009-11-16,110.379997,111.690002,110.32,111.209999,210922200,98.502102
2009-11-13,109.309998,110.089996,108.75,109.620003,150963000,97.093793
2009-11-12,110.00,110.57,108.75,109.029999,157144500,96.571209
2009-11-11,110.309998,110.82,109.620003,110.150002,169466200,97.56323
2009-11-10,109.309998,109.93,108.970001,109.589996,171899800,97.067216
2009-11-09,107.949997,109.629997,107.870003,109.57,159495700,97.049504
2009-11-06,106.260002,107.400002,106.050003,107.129997,170954100,94.888319
2009-11-05,105.660004,106.879997,105.440002,106.849998,180015300,94.640316
2009-11-04,105.510002,106.330002,104.650002,104.919998,247996700,92.930855
2009-11-03,103.739998,104.800003,103.540001,104.650002,228362600,92.691711
2009-11-02,104.129997,105.410004,103.080002,104.32,254222900,92.399418
2009-10-30,106.300003,106.620003,103.440002,103.559998,325608100,91.726261
2009-10-29,105.190002,106.860001,104.940002,106.650002,198110600,94.463172
2009-10-28,106.150002,106.480003,104.349998,104.410004,248821400,92.479138
2009-10-27,107.029999,107.389999,106.160004,106.419998,253266300,94.259451
2009-10-26,108.199997,109.309998,106.610001,106.910004,242028200,94.693464
2009-10-23,109.690002,109.760002,107.629997,108.080002,240033200,95.729767
2009-10-22,108.190002,109.68,107.50,109.330002,238444000,96.836931
2009-10-21,109.040001,110.309998,108.150002,108.230003,225379300,95.862628
