Date,Open,High,Low,Close,Volume,Adj Close
2012-12-31,139.660004,142.559998,139.539993,142.410004,243935200,134.945692
2012-12-28,140.639999,141.419998,139.869995,140.029999,148806700,132.690433
2012-12-27,141.789993,142.080002,139.919998,141.559998,167920600,134.140238
2012-12-26,142.639999,142.710007,141.350006,141.75,106947700,134.320282
2012-12-24,142.479996,142.559998,142.190002,142.350006,53874600,134.888839
2012-12-21,142.169998,144.089996,141.940002,142.789993,245883800,135.305765
2012-12-20,144.380005,145.139999,143.979996,145.119995,168487000,136.545207
2012-12-19,145.529999,145.580002,144.240005,144.289993,150895400,135.764248
2012-12-18,144.00,145.50,143.789993,145.369995,177762800,136.780435
2012-12-17,142.470001,143.850006,142.429993,143.770004,143238200,135.274983
2012-12-14,142.320007,142.580002,141.880005,142.100006,137701700,133.703661
2012-12-13,143.419998,143.830002,142.270004,142.630005,135715000,134.202344
2012-12-12,144.00,144.550003,143.309998,143.509995,145880100,135.030337
2012-12-11,143.059998,144.110001,142.990005,143.440002,152570400,134.964481
2012-12-10,142.210007,142.809998,142.149994,142.470001,98840700,134.051794
2012-12-07,142.529999,142.690002,141.669998,142.410004,108726400,133.995342
2012-12-06,141.369995,142.039993,141.160004,141.979996,103220600,133.590742
2012-12-05,141.369995,142.160004,140.369995,141.50,147300500,133.139108
2012-12-04,141.440002,141.869995,140.869995,141.25,127512200,132.90388
2012-12-03,142.800003,142.919998,141.339996,141.449997,124656300,133.09206
2012-11-30,142.139999,142.419998,141.660004,142.149994,136568300,133.750696
2012-11-29,141.990005,142.509995,141.369995,142.119995,151085900,133.722469
2012-11-28,139.759995,141.539993,139.00,141.460007,177086500,133.101478
2012-11-27,140.910004,141.389999,140.240005,140.330002,128646200,132.038242
2012-11-26,140.649994,141.360001,140.190002,141.050003,100124400,132.7157
2012-11-23,140.130005,141.399994,140.039993,141.350006,65409200,132.997977
2012-11-21,139.309998,139.570007,139.029999,139.449997,81710800,131.210235
2012-11-20,138.910004,139.419998,138.080002,139.190002,119807400,130.965603
2012-11-19,137.899994,139.149994,136.410004,139.130005,151495800,130.90915
2012-11-16,135.899994,136.639999,134.699997,136.369995,239483900,128.312223
2012-11-15,135.979996,136.490005,135.179993,135.699997,178128400,127.681813
2012-11-14,138.210007,138.429993,135.619995,135.929993,191505000,127.898219
2012-11-13,137.539993,139.25,137.360001,137.789993,123018300,129.648317
2012-11-12,138.589996,138.809998,137.960007,138.270004,97677500,130.099965
2012-11-09,137.619995,139.440002,137.550003,138.160004,201055300,129.996464
2012-11-08,139.699997,140.410004,137.929993,138.039993,181517300,129.883545
2012-11-07,141.660004,141.679993,139.059998,139.720001,264304500,131.464285
2012-11-06,142.279999,143.520004,142.130005,142.960007,107068100,134.512847
2012-11-05,141.350006,142.169998,140.929993,141.850006,98378500,133.468433
2012-11-02,143.679993,143.720001,141.410004,141.559998,137702200,133.195561
2012-11-01,141.649994,143.009995,141.520004,142.830002,100995600,134.390523
2012-10-31,141.850006,142.029999,140.679993,141.350006,103438500,132.997977
2012-10-26,141.300003,141.839996,140.389999,141.350006,146023500,132.997977
2012-10-25,142.020004,142.279999,140.570007,141.429993,134457400,133.073237
2012-10-24,141.929993,142.100006,140.800003,141.020004,120179400,132.687474
2012-10-23,141.860001,142.059998,140.830002,141.419998,192056300,133.063833
2012-10-22,143.149994,143.669998,142.279999,143.410004,125578600,134.936254
2012-10-19,145.550003,145.559998,143.050003,143.389999,185645200,134.917432
2012-10-18,145.820007,146.520004,145.330002,145.820007,148108500,137.203857
2012-10-17,145.639999,146.320007,145.419998,146.199997,128834100,137.561394
2012-10-16,144.759995,145.639999,144.660004,145.539993,108815500,136.940388
2012-10-15,143.229996,144.229996,142.770004,144.080002,107689100,135.566664
2012-10-12,143.460007,143.949997,142.580002,142.889999,124181900,134.446976
2012-10-11,144.279999,144.490005,143.330002,143.360001,123601500,134.889206
2012-10-10,144.179993,144.320007,143.089996,143.279999,124247500,134.813931
2012-10-09,145.529999,145.649994,144.149994,144.199997,148872900,135.679569
2012-10-08,145.600006,146.119995,145.309998,145.639999,78415400,137.034485
2012-10-05,146.910004,147.160004,145.699997,146.139999,124842100,137.504941
2012-10-04,145.639999,146.339996,145.440002,146.130005,124311600,137.495537
2012-10-03,144.889999,145.429993,144.130005,145.089996,121283100,136.51698
2012-10-02,144.919998,145.149994,143.830002,144.50,113422200,135.961845
2012-10-01,144.520004,145.690002,144.009995,144.350006,135911200,135.820714
2012-09-28,144.089996,144.559998,143.460007,143.970001,150696100,135.463163
2012-09-27,143.889999,144.970001,143.509995,144.639999,111830300,136.093573
2012-09-26,144.070007,144.110001,142.949997,143.289993,146502200,134.823335
2012-09-25,145.960007,146.240005,144.059998,144.100006,133165200,135.585486
2012-09-24,145.149994,145.979996,145.039993,145.649994,95682000,137.043889
2012-09-21,146.639999,146.669998,145.809998,145.869995,108737500,137.250891
2012-09-20,146.029999,146.789993,145.630005,146.710007,154009800,137.308305
2012-09-19,146.789993,147.169998,146.410004,146.699997,128318300,137.298937
2012-09-18,146.490005,146.809998,146.25,146.619995,98326600,137.224061
2012-09-17,146.940002,147.190002,146.369995,146.740005,119427800,137.336381
2012-09-14,146.880005,148.110001,146.759995,147.240005,169777000,137.804339
2012-09-13,144.369995,147.039993,143.990005,146.589996,225470200,137.195985
2012-09-12,144.389999,144.550003,143.899994,144.389999,87640900,135.136972
2012-09-11,143.600006,144.369995,143.559998,143.910004,88760000,134.687736
2012-09-10,144.190002,144.440002,143.460007,143.509995,86458500,134.313361
2012-09-07,144.009995,144.389999,143.880005,144.330002,107272100,135.080819
2012-09-06,141.759995,143.779999,141.75,143.770004,158272500,134.556708
2012-09-05,141.089996,141.470001,140.630005,140.910004,100660300,131.879987
2012-09-04,141.039993,141.460007,140.130005,141.029999,120226200,131.992292
2012-08-31,141.289993,141.820007,140.360001,141.160004,151970400,132.113966
2012-08-30,140.899994,140.940002,140.190002,140.490005,96589900,131.486904
2012-08-29,141.520004,141.889999,141.119995,141.509995,65421300,132.441528
2012-08-28,141.179993,141.839996,140.970001,141.399994,75689600,132.338577
2012-08-27,141.889999,142.080002,141.339996,141.539993,68785900,132.469604
2012-08-24,140.309998,141.830002,140.220001,141.509995,99481200,132.441528
2012-08-23,141.470001,141.479996,140.440002,140.660004,111466400,131.646008
2012-08-22,141.399994,142.050003,141.070007,141.820007,133243500,132.731674
2012-08-21,142.539993,143.089996,141.449997,141.759995,105581100,132.675507
2012-08-20,141.979996,142.220001,141.589996,142.190002,78255700,133.077959
2012-08-17,142.229996,142.300003,141.860001,142.179993,90813700,133.06859
2012-08-16,141.149994,142.160004,140.800003,141.990005,112014200,132.890778
2012-08-15,140.639999,141.190002,140.550003,140.949997,71085900,131.917417
2012-08-14,141.289993,141.380005,140.369995,140.789993,102379400,131.767667
2012-08-13,140.600006,140.839996,140.039993,140.770004,79426900,131.748959
2012-08-10,140.039993,140.889999,139.809998,140.839996,99792700,131.814466
2012-08-09,140.289993,140.889999,140.149994,140.610001,90291700,131.599209
2012-08-08,139.850006,140.649994,139.809998,140.490005,89754700,131.486904
2012-08-07,140.179993,140.919998,140.029999,140.320007,109545100,131.327799
2012-08-06,139.720001,140.169998,139.559998,139.619995,86326200,130.672647
2012-08-03,138.559998,139.639999,136.679993,139.350006,157825000,130.419959
2012-08-02,136.550003,137.570007,135.580002,136.639999,199556600,127.88362
2012-08-01,138.699997,138.729996,137.399994,137.589996,138293800,128.772737
2012-07-31,138.490005,138.869995,137.710007,137.710007,120575900,128.885057
2012-07-30,138.520004,139.339996,138.270004,138.679993,106782000,129.792883
2012-07-27,136.889999,139.070007,136.139999,138.679993,236768900,129.792883
2012-07-26,135.889999,136.460007,135.259995,136.169998,156526500,127.443738
2012-07-25,134.210007,134.559998,133.25,133.960007,129122300,125.37537
2012-07-24,135.190002,135.25,133.029999,133.929993,173301200,125.34728
2012-07-23,134.470001,136.380005,133.839996,135.089996,145210900,126.432946
2012-07-20,136.949997,137.160004,136.320007,136.470001,142904500,127.724515
2012-07-19,137.649994,138.179993,137.210007,137.729996,129847300,128.903765
2012-07-18,136.039993,137.639999,135.960007,137.369995,113349700,128.566835
2012-07-17,135.970001,136.639999,134.550003,136.360001,138860300,127.621564
2012-07-16,135.440002,135.830002,134.899994,135.429993,97525200,126.751154
2012-07-13,133.860001,135.889999,133.839996,135.75,129642600,127.050655
2012-07-12,133.380005,134.229996,132.600006,133.509995,143583200,124.954197
2012-07-11,134.210007,134.600006,133.380005,134.160004,141733400,125.562551
2012-07-10,136.009995,136.229996,133.679993,134.139999,167884800,125.543829
2012-07-09,135.380005,135.570007,134.699997,135.320007,103780500,126.648217
2012-07-06,135.470001,135.770004,134.850006,135.490005,151192100,126.807321
2012-07-05,136.899994,137.800003,136.289993,136.789993,126177500,128.024001
2012-07-03,136.479996,137.509995,136.339996,137.410004,80450000,128.604279
2012-07-02,136.479996,136.649994,135.520004,136.509995,129524500,127.761946
2012-06-29,135.199997,136.270004,134.850006,136.100006,212250900,127.378231
2012-06-28,132.289993,132.990005,131.279999,132.789993,169242100,124.280336
2012-06-27,132.419998,133.429993,131.970001,133.169998,108088000,124.635988
2012-06-26,131.699997,132.380005,130.929993,131.979996,141634000,123.522246
2012-06-25,132.050003,132.100006,130.850006,131.320007,146375700,122.904552
2012-06-22,133.130005,133.710007,132.619995,133.460007,130029200,124.907412
2012-06-21,135.639999,135.779999,132.330002,132.440002,205272200,123.952773
2012-06-20,135.710007,136.100006,134.270004,135.479996,206451800,126.797953
2012-06-19,135.080002,136.25,134.369995,135.699997,137382600,127.003856
2012-06-18,133.580002,134.729996,133.279999,134.399994,131360900,125.787162
2012-06-15,133.380005,134.259995,133.100006,134.139999,169444500,125.543829
2012-06-14,132.339996,134.00,131.979996,133.470001,230615500,124.272854
2012-06-13,132.529999,133.360001,131.619995,132.070007,172223900,122.96933
2012-06-12,131.789993,133.009995,131.160004,132.919998,181931800,123.76075
2012-06-11,134.169998,134.25,131.279999,131.410004,169756100,122.354806
2012-06-08,131.710007,133.130005,131.289993,133.100006,143915400,123.928354
2012-06-07,133.470001,133.529999,131.779999,132.050003,184772700,122.950705
2012-06-06,129.970001,132.029999,129.929993,131.970001,184202800,122.876216
2012-06-05,127.849998,129.259995,127.779999,129.070007,164149400,120.176054
2012-06-04,128.389999,128.740005,127.139999,128.100006,202545800,119.272894
2012-06-01,129.410004,131.50,128.160004,128.160004,253240900,119.328757
2012-05-31,131.710007,132.449997,130.339996,131.470001,196186000,122.41067
2012-05-30,132.559998,133.690002,131.490005,131.759995,162370400,122.68068
2012-05-29,133.160004,133.929993,131.169998,133.699997,152883500,124.487001
2012-05-25,132.479996,132.850006,131.779999,132.100006,135465600,122.997262
