Date,Open,High,Low,Close,Volume,Adj Close
2007-12-31,61.32,61.73,60.529999,61.459999,335800,43.968566
2007-12-28,62.040001,62.50,60.580002,60.959999,395000,43.610866
2007-12-27,62.919998,63.200001,61.68,62.049999,353800,44.390653
2007-12-26,63.849998,63.970001,63.049999,63.310001,371900,45.292061
2007-12-24,62.369999,64.550003,62.369999,64.379997,121700,46.057537
2007-12-21,61.419998,62.360001,61.419998,62.360001,374200,44.612429
2007-12-20,62.080002,62.080002,60.57,61.16,998500,43.753947
2007-12-19,61.939999,62.43,61.389999,62.43,370500,43.93709
2007-12-18,61.869999,62.25,60.009998,61.799999,494100,43.493706
2007-12-17,62.220001,62.240002,60.860001,60.860001,509100,42.832153
2007-12-14,63.18,65.019997,62.669998,62.799999,922900,44.197488
2007-12-13,64.949997,65.099998,63.529999,64.419998,318400,45.337614
2007-12-12,67.610001,67.620003,64.540001,65.160004,416500,45.858416
2007-12-11,69.300003,69.669998,65.330002,65.379997,280600,46.013243
2007-12-10,67.610001,69.019997,67.260002,69.019997,248200,48.575008
2007-12-07,68.00,68.620003,67.50,67.57,264100,47.554527
2007-12-06,65.720001,67.949997,65.589996,67.809998,180600,47.723433
2007-12-05,64.870003,65.75,64.309998,65.720001,223800,46.252532
2007-12-04,65.339996,65.339996,63.580002,63.580002,299200,44.74644
2007-12-03,66.260002,66.260002,64.760002,65.339996,423300,45.985091
2007-11-30,65.699997,66.940002,65.239998,66.050003,275600,46.484781
2007-11-29,65.300003,65.410004,63.860001,64.300003,152400,45.253163
2007-11-28,63.490002,65.349998,63.490002,65.349998,302100,45.992131
2007-11-27,62.139999,62.630001,61.099998,62.599998,291100,44.056731
2007-11-26,64.949997,64.949997,61.169998,61.169998,221400,43.050323
2007-11-23,64.279999,64.940002,63.669998,64.25,164500,45.217972
2007-11-21,62.77,63.779999,62.290001,63.009998,339000,44.345281
2007-11-20,65.400002,65.970001,62.400002,63.450001,482500,44.654947
2007-11-19,66.00,66.00,64.699997,64.699997,316900,45.534672
2007-11-16,68.190002,68.230003,65.809998,66.139999,361500,46.548119
2007-11-15,67.720001,68.040001,66.50,67.400002,342800,47.434885
2007-11-14,70.019997,70.019997,67.519997,67.519997,311500,47.519336
2007-11-13,66.699997,68.919998,66.699997,68.919998,175900,48.504631
2007-11-12,66.089996,67.690002,65.879997,66.709999,277800,46.949274
2007-11-09,65.769997,67.010002,65.50,65.949997,247200,46.414399
2007-11-08,66.639999,67.080002,65.379997,66.489998,294100,46.794441
2007-11-07,66.980003,67.900002,66.089996,66.290001,495200,46.653687
