Date,Open,High,Low,Close,Volume,Adj Close
2008-12-31,34.810001,36.790001,34.610001,36.450001,1954200,27.708005
2008-12-30,33.68,34.860001,33.48,34.599998,1765300,26.301699
2008-12-29,35.00,35.00,32.639999,33.27,1549800,25.290681
2008-12-26,35.009998,35.299999,34.189999,35.299999,608500,26.833815
2008-12-24,34.610001,34.799999,34.029999,34.799999,615700,26.453732
2008-12-23,35.889999,36.25,34.970001,35.330002,1580400,26.145867
2008-12-22,36.619999,36.630001,33.900002,35.529999,3688700,26.293875
2008-12-19,34.580002,36.919998,34.580002,36.919998,2274400,27.32254
2008-12-18,38.09,38.220001,34.380001,34.50,1897500,25.531627
2008-12-17,36.00,39.220001,35.290001,37.630001,4069200,27.847975
2008-12-16,36.950001,36.98,32.84,36.950001,2348400,27.344743
2008-12-15,34.23,34.560001,31.49,32.919998,1425300,24.362351
2008-12-12,30.02,34.110001,29.82,34.110001,1917500,25.243009
2008-12-11,35.200001,35.380001,30.34,30.879999,1955400,22.852656
2008-12-10,33.790001,36.099998,33.619999,36.02,1656000,26.656499
2008-12-09,35.830002,36.27,32.900002,33.169998,2632100,24.547363
2008-12-08,33.98,36.369999,33.509998,36.32,1851300,26.878513
2008-12-05,29.58,33.25,29.139999,33.220001,2176800,24.584367
2008-12-04,30.33,32.25,29.360001,30.040001,2461400,22.231017
2008-12-03,27.969999,30.889999,27.51,30.889999,4203100,22.860056
2008-12-02,26.51,29.379999,26.50,29.25,3379600,21.646379
2008-12-01,31.280001,31.35,25.450001,25.82,2431700,19.108017
2008-11-28,32.380001,32.799999,31.379999,32.080002,838000,23.740714
2008-11-26,30.889999,32.610001,29.92,32.560001,2348000,24.095936
2008-11-25,31.040001,31.469999,28.629999,30.889999,2949200,22.860056
2008-11-24,26.870001,30.76,25.74,30.41,5300100,22.504834
2008-11-21,24.799999,26.209999,22.52,25.99,6877600,19.233825
2008-11-20,25.82,27.60,23.85,24.209999,4156200,17.916541
2008-11-19,30.059999,30.370001,26.00,26.290001,3068800,19.45584
2008-11-18,30.790001,31.290001,28.559999,30.370001,3246200,22.475233
2008-11-17,31.43,32.040001,30.58,30.66,2647600,22.689846
2008-11-14,35.360001,35.380001,31.629999,31.809999,2605900,23.5409
2008-11-13,33.389999,35.990002,30.82,35.849998,9470900,26.530689
2008-11-12,33.990002,34.00,32.040001,32.299999,5528600,23.903523
2008-11-11,34.799999,35.57,33.389999,34.790001,3649900,25.746241
2008-11-10,39.119999,39.139999,34.849998,35.279999,3812600,26.108863
2008-11-07,36.869999,38.889999,35.740002,38.75,8636600,28.676827
2008-11-06,37.860001,38.419998,36.290001,36.439999,12780800,26.967317
2008-11-05,41.790001,41.799999,37.950001,38.23,9770700,28.292002
2008-11-04,41.279999,42.540001,40.41,42.400002,6208700,31.378001
2008-11-03,41.400002,41.720001,40.009998,40.150002,6681200,29.712894
2008-10-31,39.32,41.700001,38.490002,41.509998,11149000,30.719356
2008-10-30,38.950001,39.209999,37.48,39.00,3782900,28.861839
2008-10-29,38.060001,39.73,36.630001,37.02,3787300,27.396546
2008-10-28,34.00,38.560001,32.529999,38.380001,4867500,28.403011
