Date,Open,High,Low,Close,Volume,Adj Close
2007-12-31,147.100006,147.610001,146.059998,146.210007,108126800,124.263006
2007-12-28,148.539993,148.610001,146.899994,147.300003,116398100,125.189387
2007-12-27,149.020004,149.029999,147.320007,147.669998,122981700,125.503844
2007-12-26,148.649994,149.679993,148.50,149.550003,67093100,127.101648
2007-12-24,148.820007,149.479996,148.479996,149.229996,45601400,126.829676
2007-12-21,147.369995,148.419998,147.089996,148.130005,146084400,125.8948
2007-12-20,146.839996,146.860001,145.179993,146.800003,214813800,124.105778
2007-12-19,145.940002,146.889999,144.940002,145.880005,198917200,123.328005
2007-12-18,146.100006,146.479996,143.960007,145.880005,245569300,123.328005
2007-12-17,146.610001,146.869995,144.860001,145.070007,177269400,122.643227
2007-12-14,147.929993,149.100006,147.100006,147.169998,159152900,124.418574
2007-12-13,148.320007,149.389999,147.300003,149.059998,237551300,126.016393
2007-12-12,151.059998,151.770004,147.199997,149.369995,322435600,126.278468
2007-12-11,152.139999,152.889999,147.830002,147.910004,250346400,125.04418
2007-12-10,151.279999,152.25,150.860001,152.080002,123914300,128.569527
2007-12-07,151.419998,151.50,150.550003,150.910004,148980100,127.580402
2007-12-06,148.630005,151.210007,148.570007,150.940002,154457400,127.605763
2007-12-05,147.929993,149.199997,147.830002,148.809998,171130000,125.805042
2007-12-04,146.660004,147.539993,146.309998,146.360001,136533900,123.733797
2007-12-03,148.190002,148.449997,147.289993,147.679993,146430400,124.849727
2007-11-30,149.039993,149.869995,147.330002,148.660004,222908000,125.678236
2007-11-29,146.619995,147.720001,146.100006,147.179993,199409900,124.427024
2007-11-28,144.190002,147.470001,144.139999,147.130005,258596900,124.384764
2007-11-27,141.740005,143.229996,140.949997,142.570007,293897900,120.529709
2007-11-26,144.429993,144.880005,140.660004,140.949997,214232000,119.160141
2007-11-23,143.070007,144.339996,142.699997,144.130005,77688400,121.848542
2007-11-21,143.080002,143.910004,141.669998,141.679993,259012400,119.777284
2007-11-20,144.020004,145.529999,142.110001,144.639999,414767500,122.279695
2007-11-19,145.279999,145.360001,143.190002,143.759995,267746000,121.535733
2007-11-16,146.309998,146.470001,144.570007,145.789993,308770600,123.251908
2007-11-15,146.570007,147.490005,144.520004,145.539993,263111100,123.040556
2007-11-14,149.220001,149.399994,146.779999,147.669998,230558800,124.841278
2007-11-13,145.369995,148.309998,145.220001,148.080002,191117400,125.187898
2007-11-12,145.210007,146.610001,143.699997,143.699997,243087800,121.48501
2007-11-09,145.690002,147.539993,144.889999,145.139999,277745100,122.702399
2007-11-08,147.990005,148.399994,145.070007,147.160004,374509900,124.410125
2007-11-07,150.440002,151.130005,147.550003,147.910004,306639700,125.04418
2007-11-06,150.860001,152.110001,149.899994,152.070007,177800500,128.561077
2007-11-05,149.639999,151.160004,148.970001,150.050003,226841000,126.853351
2007-11-02,151.529999,152.00,149.210007,151.199997,331228200,127.825564
2007-11-01,153.289993,153.410004,150.589996,151.029999,333040800,127.681847
2007-10-31,153.979996,155.270004,152.839996,154.649994,220954400,130.742216
2007-10-30,153.449997,153.75,152.869995,153.059998,132981600,129.398022
2007-10-29,153.929993,154.440002,153.550003,154.130005,106841000,130.302614
2007-10-26,153.059998,153.619995,151.899994,153.619995,176484000,129.871448
2007-10-25,151.649994,152.289993,149.880005,151.839996,237374500,128.366624
2007-10-24,151.210007,151.740005,148.839996,151.479996,326694200,128.062277
2007-10-23,151.460007,151.949997,150.25,151.759995,180085100,128.29899
2007-10-22,148.860001,150.759995,148.660004,150.539993,261989800,127.267592
2007-10-19,153.089996,156.479996,149.660004,149.669998,297169900,126.532092
2007-10-18,153.449997,154.190002,153.080002,153.690002,148367500,129.930633
