Date,Open,High,Low,Close,Volume,Adj Close
2008-12-31,99.370003,99.580002,98.199997,98.529999,404600,83.186444
2008-12-30,99.230003,99.639999,99.099998,99.629997,201300,84.115145
2008-12-29,99.449997,99.919998,99.379997,99.489998,211900,83.996947
2008-12-26,99.510002,99.639999,99.199997,99.639999,181100,83.812053
2008-12-24,99.160004,99.440002,99.050003,99.110001,129200,83.366246
2008-12-23,99.099998,99.550003,99.00,99.209999,324500,83.450359
2008-12-22,99.559998,99.720001,99.150002,99.260002,804200,83.492419
2008-12-19,99.440002,99.989998,99.440002,99.519997,598000,83.711113
2008-12-18,99.949997,100.309998,99.669998,99.849998,477700,83.988694
2008-12-17,99.779999,100.019997,99.010002,99.18,667900,83.425126
2008-12-16,98.510002,98.629997,96.639999,98.510002,406000,82.861558
2008-12-15,96.839996,97.239998,96.709999,96.970001,328900,81.566188
2008-12-12,96.480003,96.769997,95.489998,96.760002,281300,81.389548
2008-12-11,96.040001,96.559998,95.629997,96.489998,327500,81.162434
2008-12-10,95.489998,95.910004,95.279999,95.910004,737000,80.674572
2008-12-09,95.379997,96.209999,95.07,96.00,1421700,80.750273
2008-12-08,95.50,95.709999,95.07,95.190002,523400,80.068944
2008-12-05,96.25,96.660004,95.419998,95.550003,557500,80.371758
2008-12-04,96.169998,96.790001,95.870003,96.57,443800,81.229727
2008-12-03,95.769997,96.120003,95.199997,95.970001,352200,80.725039
2008-12-02,95.260002,95.870003,95.169998,95.82,278300,80.598866
2008-12-01,95.050003,96.080002,94.639999,95.32,663900,80.178291
2008-11-28,94.050003,94.519997,94.010002,94.360001,134000,79.107511
2008-11-26,93.730003,94.239998,93.690002,94.169998,483400,78.94822
2008-11-25,93.209999,95.699997,92.849998,93.599998,411600,78.470356
2008-11-24,92.519997,92.599998,91.709999,92.019997,611600,77.145748
2008-11-21,92.739998,93.120003,92.43,92.889999,791300,77.875123
2008-11-20,93.110001,93.75,92.610001,93.75,727900,78.596111
2008-11-19,91.300003,92.050003,91.089996,91.900002,432400,77.045149
2008-11-18,90.599998,91.150002,90.419998,90.919998,543600,76.223555
2008-11-17,89.849998,90.300003,89.800003,90.220001,473100,75.636707
2008-11-14,89.730003,90.059998,89.529999,89.839996,324100,75.318126
2008-11-13,89.489998,89.949997,88.879997,88.959999,300500,74.580373
2008-11-12,89.279999,89.75,89.25,89.610001,266900,75.125308
2008-11-11,88.720001,89.370003,88.720001,89.059998,130100,74.664208
2008-11-10,88.540001,88.970001,88.290001,88.730003,205400,74.387554
2008-11-07,88.730003,88.849998,88.440002,88.639999,212300,74.312099
2008-11-06,88.800003,89.169998,88.50,88.959999,173000,74.580373
2008-11-05,88.779999,89.230003,88.669998,89.230003,286500,74.806734
2008-11-04,87.739998,88.879997,87.739998,88.760002,269700,74.412704
2008-11-03,87.699997,87.849998,87.389999,87.709999,1942300,73.532425
2008-10-31,88.43,88.730003,87.589996,87.889999,264100,73.415053
2008-10-30,88.059998,88.309998,87.830002,88.07,406300,73.565409
2008-10-29,88.690002,89.040001,88.32,88.75,255400,74.133417
2008-10-28,88.900002,89.330002,88.309998,88.620003,278100,74.02483
2008-10-27,89.459999,89.68,88.910004,89.339996,213700,74.626245
2008-10-24,90.400002,90.400002,89.169998,89.389999,1924600,74.668012
2008-10-23,89.910004,90.150002,89.290001,89.769997,330000,74.985427
2008-10-22,89.110001,89.650002,89.059998,89.650002,347700,74.885194
2008-10-21,88.589996,89.129997,88.18,88.970001,225500,74.317185
2008-10-20,87.489998,88.099998,87.290001,88.040001,315900,73.540351
2008-10-17,87.900002,87.949997,86.940002,87.949997,445800,73.46517
2008-10-16,87.110001,87.589996,87.050003,87.400002,330400,73.005755
2008-10-15,86.660004,87.379997,86.589996,87.379997,247200,72.989045
2008-10-14,87.050003,87.400002,86.620003,86.669998,736700,72.395979
2008-10-13,87.260002,87.760002,86.870003,87.080002,478400,72.738457
2008-10-10,88.449997,88.449997,87.410004,87.68,1154600,73.23964
2008-10-09,88.669998,88.790001,88.239998,88.720001,577200,74.108359
2008-10-08,91.07,91.230003,88.510002,89.620003,869200,74.860136
2008-10-07,90.440002,91.050003,90.269997,90.779999,825400,75.829087
2008-10-06,90.440002,91.32,90.43,90.849998,1065200,75.887559
2008-10-03,89.879997,90.199997,89.00,90.120003,505400,75.277789
2008-10-02,89.43,89.919998,89.32,89.779999,298000,74.993781
2008-10-01,89.139999,89.800003,88.769997,89.279999,349200,74.576128
2008-09-30,90.290001,90.290001,88.779999,88.959999,477900,74.054065
2008-09-29,89.489998,91.07,89.489998,90.150002,528000,75.044673
2008-09-26,89.139999,89.290001,88.830002,88.910004,310600,74.012446
2008-09-25,89.199997,89.199997,88.449997,88.970001,427200,74.062391
2008-09-24,89.330002,89.540001,89.010002,89.239998,415400,74.287148
2008-09-23,89.139999,89.290001,88.720001,89.010002,455500,74.095689
2008-09-22,88.639999,89.110001,88.480003,89.010002,785800,74.095689
2008-09-19,89.059998,89.75,89.059998,89.199997,1339500,74.253849
2008-09-18,91.400002,91.93,90.790001,90.82,687700,75.602408
2008-09-17,91.669998,92.110001,91.32,91.900002,829800,76.501447
2008-09-16,92.629997,92.639999,91.029999,91.080002,810900,75.818845
2008-09-15,90.970001,91.410004,90.620003,91.339996,526200,76.035275
2008-09-12,90.169998,90.199997,89.470001,89.620003,358300,74.60348
2008-09-11,90.489998,90.540001,90.00,90.07,393500,74.978076
2008-09-10,89.93,90.349998,89.870003,90.230003,248900,75.11127
2008-09-09,89.879997,90.529999,89.739998,90.459999,323800,75.302728
2008-09-08,89.43,90.080002,89.239998,90.050003,418500,74.96143
2008-09-05,90.470001,90.639999,90.00,90.040001,363400,74.953104
2008-09-04,89.959999,90.279999,89.849998,90.239998,460500,75.11959
2008-09-03,89.559998,89.900002,89.529999,89.790001,410300,74.744993
2008-09-02,88.889999,89.589996,88.699997,89.57,349200,74.561855
