Date,Open,High,Low,Close,Volume,Adj Close
2007-12-31,146.149994,146.149994,144.880005,145.149994,1137400,62.050058
2007-12-28,147.229996,147.259995,145.660004,145.880005,698800,62.36213
2007-12-27,147.529999,147.820007,146.009995,146.440002,841400,62.601523
2007-12-26,147.649994,148.369995,147.309998,148.300003,662800,63.396653
2007-12-24,148.00,148.199997,147.279999,148.179993,334400,63.34535
2007-12-21,147.020004,147.020004,145.830002,146.809998,794800,62.759692
2007-12-20,145.00,145.00,142.979996,144.580002,803200,61.806392
2007-12-19,144.75,145.229996,143.470001,144.350006,1114000,61.378481
2007-12-18,144.660004,144.919998,142.350006,144.50,906000,61.442259
2007-12-17,145.00,145.190002,143.339996,143.470001,928000,61.004298
2007-12-14,146.509995,147.570007,145.630005,145.699997,403200,61.952505
2007-12-13,147.440002,147.880005,145.919998,147.720001,608800,62.811423
2007-12-12,151.559998,151.559998,145.929993,147.699997,781000,62.802917
2007-12-11,151.00,151.559998,146.75,146.770004,1135800,62.407479
2007-12-10,150.25,151.029999,149.699997,150.880005,1318200,64.155075
2007-12-07,150.149994,150.160004,149.380005,149.600006,1367800,63.610812
2007-12-06,147.210007,149.820007,147.089996,149.419998,480000,63.534272
2007-12-05,146.229996,147.550003,146.229996,147.289993,520600,62.628581
2007-12-04,145.169998,145.899994,144.949997,145.119995,544200,61.705885
2007-12-03,146.860001,147.100006,146.00,146.059998,491000,62.105579
2007-11-30,147.610001,148.00,146.080002,146.949997,532200,62.484012
2007-11-29,145.00,146.300003,144.899994,145.919998,653200,62.046051
2007-11-28,142.929993,146.080002,142.929993,145.850006,789000,62.01629
2007-11-27,141.020004,141.899994,139.789993,141.520004,975600,60.175147
2007-11-26,142.759995,143.539993,139.679993,139.809998,1283000,59.448042
2007-11-23,143.449997,143.449997,141.419998,142.600006,595000,60.63437
2007-11-21,141.520004,142.399994,140.380005,140.50,766200,59.741435
2007-11-20,143.589996,144.149994,140.740005,143.00,977800,60.80445
2007-11-19,143.809998,144.089996,142.00,142.449997,650000,60.570586
2007-11-16,145.369995,145.369995,143.369995,144.820007,866800,61.578328
2007-11-15,145.860001,146.339996,143.50,144.25,359200,61.335958
2007-11-14,148.059998,148.289993,145.770004,146.360001,664400,62.233143
